,Kvadrata,Broj soba,Latitude,Longitude,Sprat,Balkon,Lift,Novogradnja,Plin,Podrum/Tavan,Vrsta grijanja,cluster,Cijena
5291,120.0,4.0,43.84452694,18.32408239,4,0,0,0,0,0,4.0,26,192000.0
5292,57.0,2.0,43.84490259,18.32647559,4,0,0,0,0,0,1.0,26,88350.0
5293,63.0,2.0,43.83516758,18.32112435,13,0,0,0,0,0,1.0,26,120000.0
5298,52.0,2.0,43.84299906,18.3315396,8,1.0,1.0,1.0,0,0,2.0,26,95000.0
5299,68.0,2.0,43.84038353,18.31566092,3,1.0,1.0,1.0,1.0,0,3.0,26,120000.0
5307,50.0,2.0,43.83985732,18.32594988,1,1.0,1.0,1.0,0,0,2.0,26,105000.0
5308,80.0,3.0,43.84044206,18.32201447,7,0,1.0,1.0,1.0,0,1.0,26,150000.0
5309,47.0,1.0,43.83784528,18.32527396,1,1.0,1.0,1.0,0,0,2.0,26,90000.0
5310,69.0,3.0,43.83623222,18.32664933,4,1.0,1.0,0,0,1.0,4.0,26,113400.0
5312,30.0,1.0,43.84245402,18.33596196,13,1.0,1.0,1.0,0,0,4.0,26,60000.0
5314,70.0,4.0,43.84224072,18.33201167,2,1.0,1.0,1.0,1.0,1.0,1.0,26,119000.0
5315,120.0,4.0,43.84580017,18.3291578,5,1.0,1.0,1.0,1.0,1.0,1.0,26,190000.0
5317,54.0,2.0,43.83917633,18.31750628,3,1.0,1.0,1.0,1.0,0,1.0,26,105000.0
5318,86.0,4.0,43.8408184,18.32490563,5,1.0,1.0,1.0,1.0,0,3.0,26,150000.0
5319,70.0,3.0,43.84123475,18.32516667,5,1.0,1.0,1.0,1.0,1.0,1.0,26,135000.0
5326,58.0,2.0,43.84262763,18.33181855,8,1.0,1.0,1.0,0,0,4.0,26,135000.0
5327,50.0,2.0,43.84038353,18.32555291,9,1.0,1.0,1.0,0,0,4.0,26,85000.0
5328,58.0,2.0,43.84239549,18.33182928,8,1.0,1.0,1.0,0,0,4.0,26,110000.0
5330,57.0,3.0,43.83934591,18.32540989,13,1.0,1.0,1.0,0,0,2.0,26,100000.0
5331,82.0,3.0,43.84066212,18.32585332,10,1.0,1.0,1.0,0,0,2.0,26,135300.0
5332,63.0,3.0,43.84067759,18.3260679,10,0,1.0,1.0,0,0,2.0,26,97500.0
5333,59.0,2.0,43.84166423,18.32445321,6,1.0,1.0,1.0,0,1.0,2.0,26,97500.0
5335,78.0,3.0,43.83755121,18.33029506,5,1.0,1.0,1.0,1.0,0,1.0,26,127289.0
5336,78.0,3.0,43.83747382,18.33033797,6,1.0,1.0,1.0,1.0,0,1.0,26,127289.0
5337,66.0,2.0,43.84036806,18.32602498,13,1.0,1.0,1.0,0,0,2.0,26,105600.0
5338,73.0,3.0,43.84196989,18.31511375,3,1.0,1.0,1.0,1.0,0,3.0,26,130000.0
5339,63.0,3.0,43.84175322,18.32511303,6,1.0,1.0,1.0,0,0,2.0,26,115000.0
5340,92.0,4.0,43.83930015,18.32574603,4,1.0,1.0,1.0,0,0,2.0,26,150000.0
5341,31.0,0.5,43.84034920000001,18.32401004,6,0,1.0,0,1.0,0,3.0,26,52700.0
5342,78.0,3.0,43.83747382,18.33033797,6,1.0,1.0,1.0,1.0,0,1.0,26,127043.0
5353,78.0,3.0,43.84112642,18.32478044,7,1.0,1.0,1.0,1.0,1.0,1.0,26,165000.0
5354,58.0,2.0,43.8426818,18.33172199,8,1.0,1.0,1.0,0,0,4.0,26,110000.0
5355,65.0,3.0,43.84060795,18.32478044,6,1.0,1.0,1.0,1.0,0,1.0,26,117000.0
5356,66.0,3.0,43.83561648,18.32192656,3,1.0,1.0,1.0,1.0,0,1.0,26,112000.0
5357,62.0,2.0,43.83530692,18.32141158,2,1.0,1.0,1.0,1.0,0,1.0,26,105400.0
5359,77.0,4.0,43.84169131,18.32538125,5,1.0,1.0,1.0,1.0,1.0,1.0,26,135000.0
5360,71.0,3.0,43.84024424,18.32399723,3,1.0,1.0,1.0,1.0,0,1.0,26,129456.0
5361,37.0,2.0,43.84356974,18.32060424,2,1.0,1.0,1.0,1.0,0,3.0,26,63000.0
5362,49.0,2.0,43.84118832,18.32518813,8,1.0,1.0,0,1.0,0,2.0,26,87000.0
5363,78.0,3.0,43.84030615,18.32400796,1,0,1.0,1.0,1.0,0,1.0,26,132600.0
5364,88.0,3.0,43.84020555,18.32395431,2,0,1.0,1.0,1.0,0,1.0,26,159264.0
5365,81.0,3.0,43.84025198,18.32396504,3,0,1.0,1.0,1.0,0,1.0,26,146016.0
5366,33.0,0.5,43.84081688,18.32716224,8,0,1.0,0,1.0,0,2.0,26,56100.0
5367,47.0,2.0,43.84310739,18.32372901,2,1.0,1.0,1.0,1.0,0,1.0,26,94000.0
5368,43.0,2.0,43.84349429,18.31971642,1,1.0,1.0,1.0,1.0,0,3.0,26,70950.0
5369,50.0,2.0,43.84345560000001,18.31967351,4,1.0,1.0,1.0,1.0,0,3.0,26,82500.0
5371,62.0,2.0,43.84131213,18.3273339,7,1.0,1.0,1.0,0,0,2.0,26,85000.0
5377,53.0,3.0,43.84131213,18.3262181,13,1.0,1.0,1.0,0,0,2.0,26,99000.0
5380,45.0,2.0,43.83790719,18.31960914,0,1.0,1.0,1.0,1.0,0,1.0,26,90000.0
5384,42.0,2.0,43.84051612,18.32526941,8,1.0,1.0,1.0,0,0,2.0,26,76000.0
5385,38.0,2.0,43.84186929,18.3273339,3,1.0,1.0,1.0,1.0,0,2.0,26,85000.0
5386,70.0,3.0,43.84192782,18.31634965,4,1.0,1.0,1.0,1.0,0,3.0,26,120000.0
5388,88.0,4.0,43.84128118,18.31508157,4,1.0,1.0,1.0,1.0,0,3.0,26,120000.0
5406,100.0,3.0,43.86055477,18.42646784,2,1,1.0,1.0,1,1,3.0,27,250000.0
5407,99.0,3.0,43.85926023,18.42228164,2,0,0,0,1,0,1.0,27,265000.0
5409,106.0,5.0,43.85673438,18.4233438,1,0,1.0,0,1,0,1.0,27,369000.0
5410,150.0,5.0,43.8551755,18.42011442,0,1,0,0,1,1,1.0,27,320000.0
5411,140.0,4.0,43.85779038,18.42813959,4,1,0,0,0,0,5.0,27,439000.0
5412,51.0,1.5,43.85419519,18.42495623,1,0,0,1.0,1,0,3.0,27,132600.0
5413,100.0,3.0,43.85907457,18.42224946,2,0,0,0,1,0,3.0,27,270000.0
5414,65.0,3.0,43.85416424,18.42516007,1,0,0,1.0,1,0,1.0,27,169000.0
5435,91.0,2.0,43.85821078,18.42605478,5,1,0,0,0,1,1.0,27,280000.0
5440,150.0,4.0,43.85889664,18.42600455,2,1,0,0,1,1,1.0,27,450000.0
5442,140.0,4.0,43.8582688,18.43052334,4,1,0,1.0,1,0,5.0,27,439000.0
5443,140.0,4.0,43.85755829,18.42764606,4,1,0,0,1,1,5.0,27,439000.0
5444,133.0,4.0,43.85862588,18.43221654,4,1,0,0,0,0,5.0,27,439000.0
5445,42.0,1.0,43.85724111,18.41920247,3,0,0,0,1,0,3.0,27,139000.0
5446,100.0,4.0,43.85986718,18.42682421,4,0,0,0,1,1,1.0,27,210000.0
5447,100.0,4.0,43.85984785,18.42681348,4,0,0,0,1,1,3.0,27,210000.0
5448,54.0,3.0,43.86058184,18.43477196,0,0,0,0,1,1,6.0,27,84000.0
5449,83.0,3.0,43.86026095,18.43467777,0,0,0,0,1,1,3.0,27,85000.0
5454,90.0,4.0,43.85905136,18.41734638,2,1,1.0,0,0,1,4.0,27,360000.0
5455,85.0,3.0,43.85786774,18.42290391,2,1,0,0,1,1,1.0,27,320000.0
5458,69.0,3.0,43.85755127,18.42716522,3,0,0,0,1,1,3.0,27,225000.0
5461,74.0,3.0,43.85567837,18.41451396,0,0,0,0,1,0,1.0,27,180000.0
5462,103.0,3.0,43.85819266,18.42607965,2,1,0,0,1,0,3.0,27,267800.0
5478,158.0,4.0,43.8585137,18.42569878,3,1,0,0,1,0,1.0,27,340000.0
5479,123.0,4.0,43.86031883,18.42634983,1,1,1.0,1.0,0,0,1.0,27,499999.0
5480,73.0,3.0,43.85765113,18.42140188,3,0,0,0,1,1,3.0,27,230000.0
5483,72.0,3.0,43.85919712,18.42687554,3,0,0,0,1,0,1.0,27,195000.0
5484,44.0,2.0,43.86238548,18.42080106,3,0,0,1.0,1,0,1.0,27,110000.0
5485,64.0,2.0,43.85913065,18.42131068,5,0,0,0,1,1,3.0,27,128000.0
5486,66.0,2.0,43.85810369,18.41520061,1,0,0,0,1,1,3.0,27,193000.0
5697,110.0,4.0,43.85746546,18.42020025,5,1,0,0,1,1,1.0,27,249000.0
5698,101.0,4.0,43.85907457,18.4204792,5,0,1.0,0,1,1,1.0,27,237350.0
5701,42.0,1.5,43.85823907,18.41927757,3,0,0,0,1,1,1.0,27,139000.0
5702,52.0,3.0,43.85775943,18.42604746,3,1,0,0,0,1,1.0,27,169000.0
5703,140.0,4.0,43.85796057,18.41715326,5,0,0,0,1,1,5.0,27,280000.0
5704,127.0,5.0,43.85555846,18.42351546,3,1,0,1.0,1,1,1.0,27,221000.0
5706,109.0,3.0,43.86033774,18.42729511,3,0,0,0,1,0,1.0,27,254000.0
5710,140.0,4.0,43.85758802,18.42744417,4,1,0,0,1,0,5.0,27,439000.0
5711,92.0,3.0,43.8600051,18.42573407,1,0,1.0,1.0,1,0,1.0,27,340400.0
5713,101.0,4.0,43.85903146,18.42059981,5,1,1.0,0,1,1,3.0,27,249000.0
5714,61.0,3.0,43.85946136,18.41819396,0,1,0,0,1,1,3.0,27,175000.0
5716,79.0,4.0,43.85454884,18.41704597,8,0,1.0,0,0,1,4.0,27,203000.0
5718,138.0,5.0,43.85814624,18.41734638,2,0,0,0,1,1,1.0,27,414000.0
5720,62.0,3.0,43.85710959,18.41840317,4,1,0,0,1,0,1.0,27,220000.0
5721,65.0,3.0,43.85983269,18.42374076,5,0,0,0,1,0,1.0,27,200000.0
5722,70.0,3.0,43.85952487,18.42731271,3,0,0,0,1,0,3.0,27,195000.0
5724,105.0,3.0,43.85727979,18.42657318,4,1,0,0,1,0,3.0,27,291000.0
5725,74.0,3.0,43.86003382,18.42350473,4,0,0,0,1,0,5.0,27,239000.0
5727,46.0,1.5,43.85785227,18.41967453,0,1,0,0,1,1,1.0,27,150000.0
5729,87.0,3.0,43.85814889,18.42673606,5,1,0,0,1,1,3.0,27,299000.0
5730,126.0,4.0,43.85824681,18.4267663,3,0,0,0,1,1,1.0,27,279000.0
5731,94.0,3.0,43.85891985,18.4183978,2,1,0,0,1,0,1.0,27,290000.0
5732,115.0,3.0,43.85877093,18.42132409,2,0,0,0,1,0,6.0,27,450000.0
5733,134.0,4.0,43.85896626,18.42127313,3,1,0,0,1,0,3.0,27,402000.0
5734,86.0,3.0,43.85673052,18.4235691,4,1,0,0,1,1,1.0,27,210000.0
5735,125.0,4.0,43.85929117,18.42185249,3,1,0,0,1,1,1.0,27,290000.0
5737,108.0,4.0,43.85526834,18.42045774,2,1,0,0,1,1,3.0,27,270000.0
5738,82.0,3.0,43.86013439,18.42567195,1,1,0,0,1,1,1.0,27,246000.0
5739,83.0,3.0,43.8580754,18.42621035,3,1,0,0,1,1,3.0,27,209000.0
5740,51.0,2.0,43.8600326,18.4299869,0,0,0,0,1,1,1.0,27,120000.0
5741,61.0,3.0,43.85937982,18.41834307,0,0,0,0,1,1,1.0,27,185000.0
5742,96.0,3.0,43.85823785,18.42844195,2,0,0,0,1,1,1.0,27,270000.0
5743,120.0,4.0,43.85949586,18.43252659,1,0,0,0,1,1,4.0,27,288000.0
5745,71.0,3.0,43.85333297,18.42612452,1,0,0,0,1,1,3.0,27,159500.0
5746,85.0,4.0,43.85362818,18.41485729,1,1,0,0,1,0,3.0,27,250000.0
5748,51.0,2.0,43.85466489,18.42110147,17,1,1.0,0,0,0,4.0,27,158000.0
5749,97.0,4.0,43.86136437,18.42020025,2,1,0,0,0,0,1.0,27,280000.0
5750,52.0,2.0,43.85526834,18.42148771,0,1,0,0,0,0,4.0,27,135000.0
5751,91.0,4.0,43.85776717,18.42213144,4,1,0,0,1,0,1.0,27,188000.0
5752,77.0,3.0,43.8607284,18.42643412,1,0,0,0,0,0,5.0,27,180000.0
5753,70.0,3.0,43.8603126,18.42839482,0,0,1.0,0,0,0,6.0,27,150000.0
5754,54.0,2.0,43.85974982,18.4266943,2,0,0,0,0,0,1.0,27,175000.0
5755,47.0,2.0,43.86051222,18.43380637,2,0,0,1.0,1,0,1.0,27,123500.0
5756,65.0,3.0,43.85995524,18.42322773,5,0,0,0,1,0,3.0,27,200000.0
5757,79.0,3.0,43.85910133,18.42321396,3,0,0,0,1,1,1.0,27,240000.0
5760,103.0,4.0,43.85762018,18.42001786,5,1,1.0,0,1,0,1.0,27,332500.0
5761,68.0,4.0,43.85771302,18.42238893,3,1,0,0,1,0,1.0,27,350000.0
5762,124.0,5.0,43.85666089,18.41514697,3,1,0,0,1,0,1.0,27,310000.0
5763,64.0,2.0,43.85767948,18.42218015,5,0,0,0,1,0,1.0,27,159000.0
5767,71.0,3.0,43.85750292,18.42721886,3,1,0,0,1,0,3.0,27,270000.0
5768,131.0,5.0,43.85783558,18.42584557,3,1,0,0,1,1,3.0,27,340000.0
5769,65.0,3.0,43.85985039,18.423422,5,0,0,0,1,0,1.0,27,200000.0
5770,91.0,3.0,43.86207605,18.42243185,3,1,0,0,1,1,1.0,27,227000.0
5771,118.0,5.0,43.8591,18.4309,3,1,0,0,0,1,3.0,27,280000.0
5772,93.0,3.0,43.85968571,18.41838707,2,1,0,0,1,1,1.0,27,245000.0
5773,103.0,3.0,43.85700129,18.41702451,1,0,0,0,1,0,3.0,27,330000.0
5774,55.0,2.0,43.8555778,18.42015733,1,1,0,0,0,1,4.0,27,139000.0
5775,101.0,4.0,43.8598559,18.42179884,4,1,0,0,0,0,4.0,27,259000.0
5776,80.0,3.0,43.85784808,18.42518807,2,1,0,0,0,0,1.0,27,240000.0
5777,94.0,3.0,43.85941373,18.43375809,2,0,0,0,1,1,1.0,27,165000.0
5778,58.0,2.0,43.8591275,18.42350668,3,1,0,0,1,1,3.0,27,184000.0
5779,120.0,5.0,43.85875343,18.42333617,3,0,0,0,1,1,6.0,27,295000.0
5782,100.0,4.0,43.85408465,18.42110147,2,0,0,0,1,0,3.0,27,160000.0
5783,143.0,4.0,43.85780463,18.42451519,1,0,0,0,1,0,1.0,27,330000.0
5784,115.0,3.0,43.85962737,18.42458725,3,0,0,0,1,1,3.0,27,175000.0
5786,73.0,3.0,43.85789943,18.42279857,4,0,0,0,0,0,5.0,27,140000.0
5787,80.0,4.0,43.85826228,18.42254986,2,1,0,0,1,0,1.0,27,240000.0
5788,142.0,4.0,43.85792841,18.42523403,2,1,0,0,1,1,3.0,27,330000.0
5789,101.0,3.0,43.85916322,18.42149735,5,1,1.0,0,1,0,3.0,27,237350.0
5791,54.0,2.0,43.85471131,18.41796865,2,0,1.0,0,1,0,1.0,27,171526.0
5792,153.0,5.0,43.85861527,18.42649424,3,1,0,0,1,1,1.0,27,310000.0
5794,83.0,2.0,43.859,18.43,4,1,0,0,0,1,4.0,27,150000.0
5795,156.0,4.0,43.85677693,18.42207779,4,1,1.0,0,1,1,2.0,27,400000.0
5796,69.0,2.0,43.85786,18.42040946,3,1,1.0,0,1,1,3.0,27,290000.0
5798,129.0,4.0,43.85895079,18.41779699,1,0,0,0,0,1,3.0,27,361200.0
5799,97.0,3.0,43.8589341,18.42645711,3,0,1.0,0,1,1,1.0,27,300000.0
5803,73.0,4.0,43.85687751,18.42232992,4,0,0,0,0,0,3.0,27,194000.0
5806,80.0,2.0,43.85838112,18.42658823,1,0,0,0,1,0,3.0,27,185000.0
5807,65.0,3.0,43.85427255,18.42527809,2,0,0,1.0,1,0,3.0,27,165000.0
5808,118.0,4.0,43.8591,18.4309,1,1,0,0,1,1,3.0,27,390000.0
5809,107.0,5.0,43.85859371,18.42654294,2,0,0,0,1,1,3.0,27,310000.0
5810,73.0,3.0,43.85775943,18.42150917,3,0,0,0,1,1,3.0,27,230000.0
5811,87.0,4.0,43.85688747,18.42314842,4,1,0,0,1,1,3.0,27,217500.0
5812,91.0,2.0,43.85820813,18.42745294,5,1,0,0,1,1,1.0,27,299000.0
5813,82.0,3.0,43.85508144,18.4299869,1,1,0,0,1,1,1.0,27,246000.0
5814,96.0,3.0,43.85854852,18.42449178,0,1,0,0,1,1,6.0,27,220000.0
5815,116.0,4.0,43.85983491,18.430629100000004,1,1,0,0,1,1,3.0,27,325000.0
5818,64.0,2.0,43.85918287,18.42106928,5,0,0,0,1,1,1.0,27,128000.0
5819,72.0,3.0,43.8600326,18.4299869,2,0,0,0,1,1,3.0,27,178000.0
5820,99.0,3.0,43.86086807,18.42588312,0,0,0,0,1,1,5.0,27,185000.0
5821,90.0,4.0,43.86074752,18.42630386,3,0,0,0,1,1,3.0,27,180000.0
5822,65.0,3.0,43.86002058,18.42377069,4,0,0,0,1,1,3.0,27,200000.0
5823,89.0,3.0,43.85857753,18.42292537,2,0,0,0,1,1,3.0,27,290000.0
5824,109.0,4.0,43.86237001,18.4143423,0,0,0,0,1,1,3.0,27,225000.0
5825,68.0,2.0,43.85956967,18.42354764,0,0,0,0,1,1,1.0,27,98000.0
5826,91.0,3.0,43.85822625,18.42611916,5,1,0,0,1,0,3.0,27,280000.0
5828,79.0,3.0,43.86653159,18.41702451,3,1,1.0,0,1,0,3.0,27,160000.0
5829,70.0,2.0,43.86185395,18.42527809,4,1,0,0,0,0,5.0,27,145000.0
5830,129.0,4.0,43.8589682,18.42176666,1,0,0,0,1,0,6.0,27,369999.0
5831,49.0,2.0,43.86100302,18.42495623,0,0,0,0,0,0,3.0,27,110000.0
5833,90.0,3.0,43.86082165,18.42681653,0,0,0,0,1,0,3.0,27,185000.0
5835,83.0,4.0,43.85893532,18.41678848,2,0,0,0,0,0,4.0,27,250000.0
5836,27.0,1.0,43.85760471,18.42058649,5,0,0,0,0,0,5.0,27,69500.0
5838,101.0,4.0,43.85895079,18.42058649,5,0,1.0,0,1,1,3.0,27,235000.0
5839,50.0,2.0,43.8600326,18.4299869,3,0,0,0,1,1,5.0,27,91000.0
5842,73.0,3.0,43.85914806,18.42200806,1,1,0,0,1,0,3.0,27,189000.0
5843,94.0,4.0,43.85924863,18.42345645,2,0,0,0,1,0,3.0,27,240000.0
5844,41.0,2.0,43.85881154,18.4206294,3,0,0,0,1,0,5.0,27,119000.0
5846,145.0,4.0,43.85891566,18.41982365,3,0,0,0,1,0,1.0,27,345000.0
5847,58.0,3.0,43.85943816,18.42749586,0,0,0,0,1,0,3.0,27,189000.0
5848,49.0,1.5,43.8579903,18.42754073,0,0,0,0,1,0,5.0,27,145000.0
5849,60.0,2.0,43.85920486,18.42653222,0,0,0,0,0,0,5.0,27,164000.0
5852,86.0,3.0,43.85909777,18.42584362,2,0,0,0,1,1,3.0,27,250000.0
5856,72.0,3.0,43.86237997,18.42527809,2,1,0,0,0,1,3.0,27,160000.0
5859,66.0,3.0,43.85508266,18.41856946,0,0,0,0,1,0,1.0,27,170000.0
5860,90.0,3.0,43.85906265,18.43280554,2,0,0,0,1,0,3.0,27,220000.0
5861,60.0,2.0,43.85495888,18.42097272,3,0,0,0,1,0,3.0,27,126000.0
5865,48.0,2.0,43.86096434,18.42599156,0,0,0,0,0,0,5.0,27,105000.0
5866,125.0,4.0,43.85768207,18.42214217,5,1,0,0,0,0,1.0,27,288000.0
5868,86.0,4.0,43.85877938,18.42640883,2,0,0,0,0,0,6.0,27,310000.0
5869,86.0,3.0,43.858798,18.42596968,2,0,0,0,1,1,6.0,27,250000.0
5871,65.0,2.0,43.85877286,18.42142333,4,0,0,0,0,0,5.0,27,137000.0
5872,74.0,4.0,43.8600326,18.4299869,1,1,0,0,0,0,3.0,27,160000.0
5873,84.0,3.0,43.87002772,18.41796865,4,1,0,0,0,0,4.0,27,200000.0
5874,101.0,4.0,43.85889664,18.42058112,5,0,1.0,0,1,0,3.0,27,235000.0
5875,94.0,3.0,43.85941373,18.43369908,2,0,0,0,1,0,3.0,27,190000.0
5876,124.0,4.0,43.85861041,18.42110147,4,0,0,0,1,0,3.0,27,229400.0
5877,60.0,3.0,43.859,18.43,1,0,0,0,1,0,3.0,27,105000.0
5879,126.0,4.0,43.85820691,18.42728323,3,0,0,0,0,0,1.0,27,279000.0
5880,42.0,2.0,43.8577156,18.42095688,5,0,0,0,0,0,4.0,27,86000.0
5883,64.0,2.0,43.85919834,18.42247476,0,0,0,0,0,0,5.0,27,165000.0
5886,120.0,3.0,43.85740357,18.41485729,1,0,0,0,0,0,1.0,27,300000.0
5887,89.0,3.0,43.85953454,18.43265533,2,0,0,0,0,0,6.0,27,165000.0
5888,54.0,3.0,43.85958321,18.42615743,3,0,0,0,0,0,3.0,27,120000.0
5889,75.0,4.0,43.86036331,18.43052871,1,0,0,0,0,0,6.0,27,220000.0
5890,56.0,3.0,43.8600326,18.4299869,0,0,0,0,0,0,5.0,27,128000.0
5891,29.0,0.5,43.86026679,18.42631526,4,1,0,0,1,1,3.0,27,95000.0
5892,124.0,4.0,43.85885796,18.42144479,4,1,0,0,1,0,3.0,27,229400.0
5894,34.0,1.5,43.86033774,18.42474165,0,0,0,0,0,0,5.0,27,54400.0
5895,62.0,3.0,43.85882701,18.41779699,4,0,0,0,1,0,3.0,27,150000.0
5899,95.0,3.0,43.85885796,18.41899862,2,0,0,0,0,0,3.0,27,320000.0
5902,73.0,3.0,43.85769174,18.42176398,3,0,0,0,0,0,3.0,27,219000.0
5903,100.0,3.0,43.85896075,18.42646899,3,0,0,0,1,0,3.0,27,320000.0
5905,100.0,4.0,43.85953872,18.42432012,1,1,0,0,1,1,3.0,27,300000.0
5917,125.0,4.0,43.85953099,18.42005004,3,1,0,0,1,1,1.0,27,460000.0
5918,90.0,4.0,43.85865560000001,18.42653222,2,0,0,0,1,1,6.0,27,280000.0
5919,79.0,3.0,43.85831063,18.4266295,1,1,0,0,0,1,3.0,27,200000.0
5920,116.0,4.0,43.85882701,18.41947069,4,0,0,0,0,1,3.0,27,315000.0
5921,72.0,2.0,43.86137985,18.41485729,4,1,0,0,1,0,1.0,27,225000.0
5922,116.0,4.0,43.85856399,18.42086544,4,0,0,0,1,1,5.0,27,285000.0
5923,66.0,3.0,43.85816751,18.41757705,1,1,0,0,1,1,1.0,27,152000.0
5924,114.0,4.0,43.85930665,18.42348327,3,0,0,0,1,0,5.0,27,450000.0
5925,50.0,1.0,43.85836163,18.42814154,4,0,0,0,1,1,3.0,27,150000.0
5927,116.0,4.0,43.85997071,18.43052334,1,1,0,0,1,1,1.0,27,285000.0
5928,125.0,4.0,43.85930929,18.42310972,1,0,0,0,1,1,1.0,27,290000.0
5929,108.0,4.0,43.8600326,18.4299869,0,0,0,0,1,1,1.0,27,350000.0
5930,47.0,2.0,43.86164286,18.42020025,1,0,0,0,1,1,3.0,27,131000.0
5931,80.0,2.0,43.85859716,18.42657092,1,0,0,0,1,0,3.0,27,200000.0
5933,145.0,5.0,43.8591,18.4309,0,1,0,0,0,1,6.0,27,150000.0
5934,66.0,3.0,43.8580302,18.41800084,1,0,0,0,0,0,6.0,27,210000.0
5935,143.0,5.0,43.85588725,18.41702451,3,0,0,0,1,1,6.0,27,286000.0
5943,130.0,5.0,43.8591,18.4309,2,1,1.0,1.0,1,0,1.0,27,365990.0
5944,122.0,4.0,43.86078806,18.42622985,1,1,1.0,1.0,1,0,1.0,27,499999.0
5951,140.0,4.0,43.85763566,18.42788209,4,1,0,0,1,1,5.0,27,439000.0
5954,82.0,3.0,43.85304019,18.41856946,5,1,1.0,1.0,1,1,1.0,27,330000.0
5957,195.0,4.0,43.86094114,18.43132915,1,1,0,1.0,1,1,1.0,27,460000.0
5958,123.0,5.0,43.86351486,18.42351546,3,0,1.0,1.0,1,0,1.0,27,375000.0
5988,140.0,4.0,43.85776595,18.42816836,4,1,0,0,1,0,5.0,27,390000.0
5989,94.0,4.0,43.85991227,18.42764916,4,1,0,1.0,1,0,1.0,27,330000.0
5998,106.0,4.0,43.86507739,18.39771261,7,1.0,1.0,1.0,1.0,1.0,1.0,28,135000.0
5999,78.0,3.0,43.86721428,18.40079668,4,1.0,0,0,1.0,0,1.0,28,146000.0
6000,80.0,4.0,43.86804151,18.40003964,4,1.0,0,0,1.0,1.0,1.0,28,140000.0
6010,84.0,3.0,43.86616031,18.39936485,1,1.0,1.0,1.0,0,1.0,2.0,28,168000.0
6046,47.0,3.0,43.8748369,18.40291668,1,1.0,1.0,0,1.0,1.0,1.0,28,95000.0
6047,60.0,2.0,43.86606749,18.40084543,1,1.0,1.0,0,1.0,1.0,1.0,28,36000.0
6048,84.0,3.0,43.86609264,18.40085505,1,1.0,0,0,0,1.0,1.0,28,179000.0
6049,66.0,3.0,43.88153564,18.39771261,1,1.0,0,1.0,0,0,3.0,28,126331.0
6050,84.0,3.0,43.8659888,18.40087142,1,1.0,0,1.0,1.0,1.0,1.0,28,168000.0
6051,61.0,3.0,43.8664001,18.3995687,2,1.0,0,0,1.0,1.0,3.0,28,120000.0
6052,78.0,3.0,43.86662221,18.39999964,3,1.0,0,0,1.0,1.0,3.0,28,155000.0
6053,51.0,2.0,43.86733837,18.40161949,0,0,0,0,1.0,1.0,3.0,28,69000.0
6054,84.0,3.0,43.86526303,18.40093126,1,1.0,1.0,1.0,1.0,0,1.0,28,168000.0
6055,52.0,2.0,43.86910156,18.40039279,5,1.0,0,0,1.0,1.0,3.0,28,92500.0
6057,60.0,1.0,43.86458014,18.40107252,1,1.0,1.0,1.0,0,0,4.0,28,36000.0
6058,38.0,1.0,43.87404182,18.40224018,2,1.0,0,0,0,1.0,5.0,28,65000.0
6059,34.0,1.0,43.86762995,18.39817395,0,0,0,0,1.0,0,3.0,28,64000.0
6060,51.0,2.0,43.86598354,18.39882899,0,0,0,0,0,0,3.0,28,65000.0
6061,94.0,3.0,43.86405633,18.39779844,3,1.0,1.0,1.0,0,0,4.0,28,169200.0
6062,33.0,1.0,43.86676364,18.40007295,0,0,0,0,1.0,1.0,3.0,28,64500.0
6063,73.0,3.0,43.86610856,18.3982092,0,1.0,0,0,1.0,1.0,3.0,28,147000.0
6064,61.0,2.0,43.88165937,18.3979701,2,0,0,0,1.0,1.0,1.0,28,115000.0
6065,60.0,3.0,43.86424752,18.39740326,2,1.0,1.0,1.0,1.0,0,2.0,28,110000.0
6066,44.0,2.0,43.86408727,18.3981954,1,0,0,0,0,0,5.0,28,63000.0
6067,42.0,2.0,43.86436441,18.39724507,1,1.0,0,0,1.0,0,5.0,28,73000.0
6068,31.0,1.0,43.86671723,18.39987983,0,0,0,0,1.0,0,5.0,28,55000.0
6069,37.0,1.0,43.86663988,18.39957942,1,0,0,0,1.0,0,3.0,28,53000.0
6070,31.0,1.0,43.86621312,18.3996376,0,0,0,0,1.0,0,3.0,28,55000.0
6074,93.0,3.0,43.86538546,18.3959147,4,0,0,0,0,0,6.0,28,127000.0
6076,83.0,3.0,43.86437548,18.40124037,1,1.0,1.0,1.0,0,0,4.0,28,206000.0
6078,63.0,2.0,43.86605068,18.39748111,1,1.0,0,1.0,1.0,0,3.0,28,100000.0
6079,60.0,3.0,43.87398768,18.40346326,0,1.0,0,0,1.0,1.0,3.0,28,102000.0
6080,40.0,1.0,43.86393201,18.4007632,2,1.0,0,0,1.0,0,3.0,28,54000.0
6081,64.0,3.0,43.86448951,18.4002017,0,0,0,0,0,0,3.0,28,165000.0
6082,44.0,2.0,43.86429393,18.39956512,1,0,0,0,1.0,1.0,5.0,28,65000.0
6083,50.0,1.5,43.86639016,18.40066482,1,0,0,0,1.0,0,3.0,28,55000.0
6091,62.0,2.0,43.86604209,18.39736034,5,1.0,0,1.0,0,1.0,5.0,28,89000.0
